,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region ,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Asia,Eastern Asia,Republic of Korea,,,,,,,"281,928",576.78,"294,728",601.06,"305,465",621.09,"315,731",639.82,"292,347",590.05,"311,862",626.41,"62,257",124.36,"55,884",111,"50,281",99.35,"48,005",94.46,"50,028",98.13,"44,611",87.31
Asia,South-Eastern Asia,Brunei Darussalam,470,133.14,537,149.58,530,145.21,451,121.89,,,,,,,,,,,,,,,,,,,,,,
Asia,South-Eastern Asia,Indonesia,,,,,,,,,,,"33,330",14.15,"35,641",14.94,"31,960",13.22,"35,800",14.61,"30,901",12.44,"35,153",13.96,"36,980",14.49,"14,559",5.63,"14,468",5.53,"12,405",4.69
Asia,South-Eastern Asia,Malaysia,,,,,"4,246",16.53,"5,716",21.82,,,,,,,,,,,,,,,,,,,,,,
Asia,South-Eastern Asia,Myanmar,,,,,,,,,,,,,"2,886",5.74,"2,681",5.3,"2,228",4.37,"2,312",4.5,"5,003",9.65,"5,190",9.93,"4,885",9.27,"4,619",8.71,,
Asia,South-Eastern Asia,Singapore,593,14.36,549,13.14,607,14.23,636,14.45,403,8.8,441,9.23,406,8.17,429,8.36,406,7.71,452,8.42,476,8.73,513,9.28,473,8.46,492,8.7,420,7.36
Asia,South-Eastern Asia,Thailand,,,,,"28,245",43.18,"25,798",39.2,"26,620",40.22,"18,804",28.26,"18,359",27.46,"9,112",13.56,"13,322",19.73,"13,654",20.13,"12,491",18.33,"12,675",18.52,"13,677",19.9,,,,
Asia,Southern Asia,Bangladesh,,,,,570,0.41,570,0.4,,,,,,,,,,,,,,,,,,,,,,
Asia,Southern Asia,Bhutan,,,,,,,,,,,,,,,,,,,,,,,521,72.46,439,60.3,400,54.27,980,131.37
Asia,Southern Asia,India,,,"276,868",24.51,"270,861",23.6,"264,748",22.72,"273,067",23.08,"284,969",23.73,"279,214",22.93,"289,022",23.42,"302,847",24.22,"332,324",26.25,"334,669",26.13,,,,,,,,
Asia,Southern Asia,Maldives,,,,,,,,,"1,157",345.37,"1,495",435.86,"1,795",508.5,"1,478",403.83,"1,249",328.68,"1,264",318.39,"1,289",309.86,,,,,,,,
Asia,Southern Asia,Nepal,,,,,"1,047",4.07,"1,047",4.02,,,,,,,,,,,,,,,,,,,66,0.24,,
Asia,Southern Asia,Pakistan,,,,,,,,,,,,,,,"35,573",19.83,"36,204",19.75,"32,194",17.19,"32,223",16.85,"33,432",17.12,"28,979",14.53,"29,694",14.58,"27,306",13.13
Asia,Southern Asia,Sri Lanka,"22,178",115.37,"21,172",109.21,,,,,,,"50,466",252.53,"59,267",294.51,"64,616",318.9,"66,474",325.88,"66,137",322.1,"4,098",19.83,"4,037",19.42,"3,792",18.14,"3,563",16.95,,
Asia,Western Asia,Armenia,,,190,6.33,180,6.04,178,6.02,164,5.59,201,6.91,166,5.75,155,5.39,161,5.6,157,5.44,176,6.07,198,6.8,163,5.57,186,6.34,181,6.15
Asia,Western Asia,Azerbaijan,155,1.85,171,2.02,165,1.93,160,1.85,,,,,184,2.06,172,1.9,153,1.67,132,1.42,132,1.41,160,1.68,,,333,3.42,369,3.75
Asia,Western Asia,Bahrain,"2,701",346.73,"3,837",462.29,"3,528",396.85,"3,455",360.65,"2,634",254.25,"3,654",327.71,,,,,,,,,,,,,,,,,,
Asia,Western Asia,Cyprus,135,13.58,172,17.03,132,12.84,134,12.81,142,13.35,167,15.43,219,19.95,173,15.54,164,14.58,148,13.04,132,11.54,134,11.63,141,12.14,145,12.39,144,12.2
Asia,Western Asia,Georgia,,,371,8.78,368,8.74,271,6.47,157,3.77,200,4.83,134,3.25,126,3.07,,,,,,,228,5.65,,,,,,
Asia,Western Asia,Israel,,,"50,171",784.29,"51,114",782.88,"50,866",761.35,"45,025",657.59,"45,432",647.09,,,"46,007",626.29,"43,069",575.25,,,,,,,,,,,,
Asia,Western Asia,Jordan,,,,,"14,677",254.54,"15,694",261.92,,,,,,,,,,,,,,,,,,,,,,
