,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Asia,Central Asia,Kazakhstan,,,,,92,0.597,84,0.54,84,0.535,89,0.561,120,0.748,127,0.781,201,1.219,81,0.484,115,0.675,76,0.439,79,0.45,,,74,0.409
Asia,Central Asia,Kyrgyzstan,17,0.339,24,0.476,24,0.473,13,0.254,34,0.656,25,0.476,6,0.112,84,1.549,66,1.196,60,1.067,41,0.715,51,0.873,54,0.906,53,0.873,,
Asia,Central Asia,Tajikistan,,,,,,,199,2.874,181,2.563,188,2.607,155,2.105,146,1.94,172,2.234,,,,,,,,,,,,
Asia,Central Asia,Turkmenistan,157,3.372,127,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Central Asia,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,39,0.128,37,0.12,24,0.076,23,0.072
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,0,0,1,0.015,0,0,0,0,3,0.044,0,0,0,0,1,0.014,0,0,0,0,1,0.014,,,,,,,,
Asia,Eastern Asia,Japan,284,0.222,320,0.25,277,0.216,199,0.155,207,0.161,156,0.121,156,0.121,186,0.145,153,0.119,190,0.148,185,0.144,198,0.154,192,0.15,228,0.178,,
Asia,Eastern Asia,Macao Special Administrative Region of China,,,,,,,,,,,0,0,0,0,2,0.372,0,0,0,0,1,0.173,0,0,0,0,0,0,0,0
Asia,Eastern Asia,Mongolia,0,0,0,0,1,0.04,0,0,1,0.039,0,0,1,0.037,0,0,1,0.036,0,0,2,0.069,0,0,0,0,3,0.098,,
Asia,Eastern Asia,Republic of Korea,,,,,,,127,0.26,155,0.316,259,0.527,298,0.604,222,0.448,256,0.514,195,0.39,57,0.113,77,0.152,79,0.155,77,0.151,57,0.112
Asia,South-Eastern Asia,Brunei Darussalam,1,0.283,1,0.279,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Asia,South-Eastern Asia,Indonesia,,,,,,,,,,,621,0.264,485,0.203,398,0.165,454,0.185,395,0.159,361,0.143,336,0.132,380,0.147,374,0.143,241,0.091
Asia,South-Eastern Asia,Myanmar,,,,,,,,,,,,,,,,,39,0.076,37,0.072,2,0.004,2,0.004,0,0,3,0.006,,
Asia,South-Eastern Asia,Philippines,90,0.108,42,0.05,44,0.051,28,0.032,35,0.039,46,0.051,35,0.038,21,0.022,11,0.012,29,0.03,,,,,,,,,,
Asia,South-Eastern Asia,Singapore,3,0.073,0,0,0,0,1,0.023,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Asia,South-Eastern Asia,Thailand,,,,,12,0.018,11,0.017,21,0.032,16,0.024,5,0.007,8,0.012,9,0.013,9,0.013,12,0.018,19,0.028,304,0.442,"1,486",2.155,,
